구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
개방화장실,화순전남대학교병원 인터벤션 앞,전남 화순군 화순읍 서양로 322 화순전남대학교병원 인터벤션 앞,1,1,1,09:00~18:00,35.06117805,127.0032201
개방화장실,화순전남대학교병원 사회사업실 좌측,전남 화순군 화순읍 서양로 322 화순전남대학교병원 사회사업실 좌측,1,3,4,09:00~18:00,35.06117805,127.0032201
개방화장실,화순전남대학교병원 안내데스크,전남 화순군 화순읍 서양로 322 화순전남대학교병원 안내데스크,1,4,5,09:00~18:00,35.06117805,127.0032201
공중화장실,광덕문화광장,전남 화순군 화순읍 만연로 40 광덕문화광장,1,3,6,,35.05980825,126.9903251
공중화장실,신기제1공원,전남 화순군 화순읍 만연로 108 신기제1공원,1,3,5,,35.06544323,126.9908144
개방화장실,화순군청안내동,전남 화순군 화순읍 동헌길 23 화순군청안내동,1,5,7,09:00~18:00,35.06459009,126.9861688
개방화장실,화순군청서관공,전남 화순군 화순읍 동헌길 23 화순군청서관공,1,6,17,09:00~18:00,35.06459009,126.9861688
공중화장실,신성1리,전남 화순군 도곡면 신성리 538-1 신성1리,1,1,1,,35.00643958,126.9002532
공중화장실,덕곡2리숲,전남 화순군 도곡면 덕곡리 579-5 덕곡2리숲,1,1,1,,35.01007887,126.8891374
공중화장실,덕곡1리,전남 화순군 도곡면 덕곡리 553-6 덕곡1리,1,1,1,,35.00796448,126.8801292
공중화장실,화순고인돌유적지,전남 화순군 도곡면 고인돌1로 186 화순고인돌유적지,1,1,2,09:00~18:00,34.98697106,126.9178362
공중화장실,주자묘,전남 화순군 능주면 회덕길 14-34 주자묘,1,2,4,,35.001991,126.9630387
공중화장실,남부지엔씨직영주유소,전남 화순군 능주면 화보로 3552 남부지엔씨직영주유소,1,2,2,06:00~21:00,35.0138531,126.9503899
공중화장실,능주농협주유소,전남 화순군 능주면 화보로 3545 능주농협주유소,1,1,2,09:00~18:00,35.01345724,126.9493661
공중화장실,신세계 주유소,전남 화순군 능주면 화보로 3540 신세계 주유소,1,1,1,09:00~18:00,35.01298586,126.949903
개방화장실,화순군농업기술센터,전남 화순군 능주면 학포로 2275 화순군농업기술센터,1,3,3,09:00~18:00,35.01525111,126.952803
공중화장실,뉴타운주유소,전남 화순군 능주면 지석로 1456 뉴타운주유소,1,2,2,06:00~21:50,34.99479004,126.9524597
공중화장실,강성입교,전남 화순군 이양면 강성리 328-4 강성입교,1,1,1,,34.93248219,126.9869337
공중화장실,화순농협 이서주유소,전남 화순군 이서면 적벽로 853 화순농협 이서주유소,1,1,1,09:00~18:00,35.11093456,127.0704542
개방화장실,이서면복지 회관,전남 화순군 이서면 적벽로 845 이서면복지 회관,1,2,2,09:00~18:00,35.11058108,127.0706992
개방화장실,이서면행정 복지센터 야외,전남 화순군 이서면 적벽로 845 이서면행정 복지센터 야외,1,2,2,09:00~18:00,35.11058108,127.0706992
공중화장실,발포노인게이트볼장,전남 고흥군 도화면 충무사길 109 발포노인게이트볼장,1,1,1,14:00~17:30,34.4846,127.338
공중화장실,도화노인게이트볼장,전남 고흥군 도화면 천마로 2271 도화노인게이트볼장,1,1,1,8:00~12:00,34.50906488,127.3203767
공중화장실,대덕주유소,전남 고흥군 남양면 고흥로 3338 대덕주유소,1,1,1,06:00~21:00,34.708101,127.352679
공중화장실,서촌등산로,전남 고흥군 금산면 오천물만내길 2 서촌등산로,1,2,3,,34.43148,127.20018
공중화장실,익금해수욕장1,전남 고흥군 금산면 익금해변길 32 익금해수욕장1,1,4,5,,34.43029,127.146108
공중화장실,익금해수욕장2,전남 고흥군 금산면 익금해변길 40-18 익금해수욕장2,1,2,3,,34.431099,127.148342
공중화장실,금진항,전남 고흥군 금산면 평전길 24 금진항,1,2,5,,34.48957389,127.1216131
공중화장실,연소해수욕장,전남 고흥군 금산면 연소양지길 74 연소해수욕장,1,3,5,,34.447634,127.116735
공중화장실,연홍도,전남 고흥군 금산면 신전리 807-1 연홍도,1,1,1,,34.459554,127.09201
공중화장실,동정주차장,전남 고흥군 금산면 거금일주로 2705 동정주차장,1,1,5,,34.48204,127.173958
공중화장실,거금주유소,전남 고흥군 금산면 거금일주로 166 거금주유소,1,1,1,06:00~21:00,34.476866,127.129116
공중화장실,파성재,전남 고흥군 금산면 금성길 293-23 파성재,1,6,10,,34.463714,127.159992
