구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"간이화장실","장남재 2","전북특별자치도 장수군 장수읍 식천리 986-2 장남재 2","1","1","1","",35.5627399411728,127.461354979988
"간이화장실","팔공산 서구이재 간이","전북특별자치도 장수군 장수읍 송천리 산 156-8 팔공산 서구이재 간이","1","1","1","",35.63630251873,127.469770248917
"간이화장실","장안산 등산로 간이","전북특별자치도 장수군 장수읍 덕산리 산 2-6 장안산 등산로 간이","1","1","1","",35.6199727888091,127.562464678136
"간이화장실","삼봉리 금정 벽계정 간이","전북특별자치도 장수군 장계면 육십령로 383-4 삼봉리 금정 벽계정 간이","1","1","1","",35.7207832070688,127.612295507887
"간이화장실","대곡호 정자 간이","전북특별자치도 장수군 장계면 대곡리 산 26-10 대곡호 정자 간이","1","1","1","",35.7016967861559,127.624134795139
"간이화장실","초장마을 숲 간이","전북특별자치도 장수군 산서면 초장길 51-54 초장마을 숲 간이","1","1","1","",35.6034274727097,127.378738278593
"간이화장실","지지계곡 5","전북특별자치도 장수군 번암면 지지리 1129-3 지지계곡 5","1","1","1","",35.6159302828855,127.611438041043
"간이화장실","원촌리 구암정","전북특별자치도 장수군 계북면 원촌리 1231-1 원촌리 구암정","1","1","1","",35.8131148750795,127.629743781207
"간이화장실","양악리 용연정","전북특별자치도 장수군 계북면 양악길 156-12 양악리 용연정","1","1","1","",35.8037941551166,127.642323611435
"간이화장실","화양리 난평마을숲","전북특별자치도 장수군 계남면 화양리 산 21 화양리 난평마을숲","1","1","1","",35.7065583885198,127.552066615473
"간이화장실","천천면 체육공원","전북특별자치도 장수군 천천면 장천로 1166 천천면 체육공원","1","1","1","",35.7317453380248,127.531715424667
"간이화장실","장판리 타루비옆","전북특별자치도 장수군 천천면 장자울로 4 장판리 타루비옆","1","1","1","",35.6847373877452,127.517136472482
"간이화장실","천천1교","전북특별자치도 장수군 천천면 용광리 603 천천1교","1","1","1","",35.7615903900971,127.540966694816
"간이화장실","오봉리 옥자동 소공원","전북특별자치도 장수군 천천면 오봉리 319 오봉리 옥자동 소공원","1","1","1","",35.7856821096724,127.560912470585
"간이화장실","오봉리 쌍암마을 회관옆","전북특별자치도 장수군 천천면 쌍암길 1-2 오봉리 쌍암마을 회관옆","1","1","1","",35.7821779720615,127.545409874842
"간이화장실","개정리 도광사 간이","전북특별자치도 장수군 장수읍 한누리로 120-95 개정리 도광사 간이","1","1","1","",35.6167092991726,127.525300587151
"개방화장실","계북면주민자치센터","전북특별자치도 장수군 계북면 장무로 962-5 계북면주민자치센터","1","2","5","",35.7852697,127.6133523
"공중화장실","계북주유소","전북특별자치도 장수군 계북면 장무로 982 계북주유소","1","1","1","",35.7867078,127.6144842
"공중화장실","장계 현대주유소","전북특별자치도 장수군 장계면 장무로 420 장계 현대주유소","1","1","1","",35.7465367,127.5902187
"공중화장실","의암공원 내","전북특별자치도 장수군 장수읍 장수리 115-1 의암공원 내","1","2","4","",35.6449186,127.5221611
"개방화장실","하월보건진료소","전북특별자치도 장수군 산서면 신등길 27-7 하월보건진료소","1","2","4","09:00~18:00",35.5641673,127.3888214
"공중화장실","장수농협 클린주유소","전북특별자치도 장수군 장수읍 장천로 194 장수농협 클린주유소","1","1","1","",35.6495537,127.5193066
"공중화장실","두산주유소","전북특별자치도 장수군 장수읍 장천로 120 두산주유소","1","1","1","",35.6431219,127.5173957
"공중화장실","동화주유소","전북특별자치도 장수군 산서면 충효로 2848 동화주유소","1","1","2","",35.5848143,127.3917579
